date,value
2009-11-14,0.056
2009-11-15,0.055
2009-11-16,0.053
2009-11-17,0.052
2009-11-18,0.122
2009-11-19,0.148
2009-11-20,0.165
2009-11-21,0.167
2009-11-22,0.163
2009-11-23,0.16
2009-11-24,0.154
2009-11-25,0.148
2009-11-26,0.144
2009-11-27,0.142
2009-11-28,0.137
2009-11-29,0.13
2009-11-30,0.125
2009-12-01,0.116
2009-12-02,0.144
2009-12-03,0.167
2009-12-04,0.166
2009-12-05,0.173
2009-12-06,0.179
2009-12-07,0.217
2009-12-08,0.261
2009-12-09,0.275
2009-12-10,0.277
2009-12-11,0.278
2009-12-12,0.273
2009-12-13,0.265
2009-12-14,0.252
2009-12-15,0.231
2009-12-16,0.209
2009-12-17,0.187
2009-12-18,0.163
2009-12-19,0.155
2009-12-20,0.135
2009-12-21,0.119
2009-12-22,0.114
2009-12-23,0.142
2009-12-24,0.188
2009-12-25,0.207
2009-12-26,0.261
2009-12-27,0.318
2009-12-28,0.339
2009-12-29,0.324
2009-12-30,0.294
2009-12-31,0.264
2010-01-01,0.233
2010-01-02,0.199
2010-01-03,0.166
2010-01-04,0.14
2010-01-05,0.119
2010-01-06,0.111
2010-01-07,0.103
2010-01-08,0.095
2010-01-09,0.082
2010-01-10,0.04
2010-01-11,0.034
2010-01-12,0.031
2010-01-13,0.031
2010-01-14,0.032
2010-01-15,0.034
2010-01-16,0.034
2010-01-17,0.034
2010-01-18,0.03
2010-01-19,0.028
2010-01-20,0.028
2010-01-21,0.029
2010-01-22,0.029
2010-01-23,0.033
2010-01-24,0.037
2010-01-25,0.046
2010-01-26,0.057
2010-01-27,0.065
2010-01-28,0.084
2010-01-29,0.089
2010-01-30,0.092
2010-01-31,0.1
2010-02-01,0.097
2010-02-02,0.088
2010-02-03,0.085
2010-02-04,0.081
2010-02-05,0.08
2010-02-06,0.075
2010-02-07,0.071
2010-02-08,0.067
2010-02-09,0.066
2010-02-10,0.064
2010-02-11,0.062
2010-02-12,0.062
2010-02-13,0.062
2010-02-14,0.059
2010-02-15,0.059
2010-02-16,0.059
2010-02-17,0.062
2010-02-18,0.072
2010-02-19,0.077
2010-02-20,0.101
2010-02-21,0.094
2010-02-22,0.086
2010-02-23,0.091
2010-02-24,0.114
2010-02-25,0.124
2010-02-26,0.199
2010-02-27,0.423
2010-02-28,1.181
2010-03-01,1.501
2010-03-02,1.32
2010-03-03,1.184
2010-03-04,1.093
2010-03-05,1.068
2010-03-06,1.056
2010-03-07,1.019
2010-03-08,1.04
2010-03-09,1.167
2010-03-10,1.147
2010-03-11,1.163
2010-03-12,1.129
2010-03-13,1.093
2010-03-14,1.13
2010-03-15,1.169
2010-03-16,1.159
2010-03-17,1.152
2010-03-18,1.291
2010-03-19,1.343
2010-03-20,1.331
2010-03-21,1.343
2010-03-22,1.299
2010-03-23,1.262
2010-03-24,1.192
2010-03-25,1.117
2010-03-26,1.056
2010-03-27,1.024
2010-03-28,0.956
2010-03-29,0.918
2010-03-30,0.994
2010-03-31,1.024
2010-04-01,0.985
2010-04-02,0.949
2010-04-03,1.081
2010-04-04,1.116
2010-04-05,1.059
2010-04-06,0.979
2010-04-07,0.911
2010-04-08,0.857
2010-04-09,0.8
2010-04-10,0.726
